Demand,Stock,CompetitorPrice,Season,DayTime,CustomerRating,Discount,HistoricalSales,Distance_km,SurgeMultiplier,Price
296,159,390.3,Festival,Morning Peak,4.6,0.2,119,17.55,1.41,366.61
138,207,196.39,Normal,Midday,4.07,0.1,148,8.1,1.0,176.06
128,166,226.4,Normal,Midday,4.81,0.0,143,10.45,1.0,226.6
132,184,444.01,Monsoon,Midday,4.4,0.0,97,23.89,1.0,451.33
278,109,136.11,Monsoon,Evening Peak,4.16,0.3,126,3.07,1.883,193.93
53,139,431.8,Normal,Late Night,3.88,0.1,86,21.67,1.0,397.82
89,100,70.94,Wedding,Night,4.64,0.2,71,2.21,1.0,70.18
228,188,240.97,Normal,Morning Peak,4.28,0.2,151,9.11,1.0,190.47
157,177,307.98,Normal,Midday,4.41,0.0,176,14.33,1.0,304.08
179,81,249.85,Wedding,Night,4.54,0.1,155,9.55,1.643,299.32
147,119,487.74,Wedding,Night,4.41,0.0,144,23.97,1.0,483.55
96,176,261.17,Monsoon,Midday,3.96,0.1,67,13.11,1.0,250.69
224,165,383.31,Wedding,Evening Peak,4.51,0.2,106,18.61,1.061,348.47
259,108,411.6,Normal,Evening Peak,4.63,0.0,170,17.85,1.778,505.92
182,226,434.21,Wedding,Midday,4.44,0.1,130,21.04,1.0,397.66
145,223,431.82,Normal,Morning Peak,4.55,0.2,111,21.73,1.0,372.5
99,133,265.76,Normal,Night,4.59,0.1,102,12.19,1.0,230.18
300,181,446.02,Normal,Evening Peak,4.14,0.2,152,21.71,1.269,429.74
186,153,373.76,Normal,Morning Peak,4.13,0.3,124,16.68,1.0,279.47
289,144,398.49,Normal,Evening Peak,5.0,0.3,157,17.47,1.51,350.23
178,178,152.85,Normal,Evening Peak,4.83,0.1,86,5.16,1.0,139.46
109,131,181.25,Normal,Night,4.28,0.0,153,6.88,1.0,171.67
171,217,354.39,Normal,Midday,4.57,0.1,149,17.5,1.0,323.95
90,94,171.52,Festival,Late Night,3.92,0.3,117,7.38,1.0,145.76
175,171,280.16,Normal,Morning Peak,4.06,0.0,103,12.76,1.0,266.65
165,114,295.52,Normal,Evening Peak,3.8,0.3,76,12.76,1.12,221.96
257,131,170.37,Monsoon,Evening Peak,4.41,0.3,105,6.62,1.478,185.65
167,135,271.48,Wedding,Midday,4.42,0.0,116,14.6,1.0,289.57
172,141,321.65,Monsoon,Midday,4.73,0.0,127,14.53,1.0,320.6
124,111,120.04,Normal,Night,4.22,0.3,124,4.1,1.0,99.92
241,87,256.12,Monsoon,Evening Peak,4.73,0.2,121,10.15,2.031,337.69
143,173,215.51,Normal,Midday,4.56,0.0,144,9.78,1.0,212.56
184,147,300.58,Normal,Morning Peak,5.0,0.3,124,14.49,1.0,245.77
174,141,400.32,Normal,Morning Peak,4.97,0.0,116,18.98,1.0,382.63
163,104,88.13,Monsoon,Morning Peak,4.9,0.0,93,1.44,1.202,98.94
82,130,82.52,Normal,Late Night,4.63,0.3,153,4.18,1.0,75.22
261,106,223.84,Normal,Evening Peak,3.94,0.2,153,8.25,1.822,288.62
42,138,390.65,Normal,Late Night,4.42,0.1,98,20.45,1.0,390.33
278,190,298.3,Wedding,Morning Peak,5.0,0.3,123,12.53,1.135,242.65
204,95,317.59,Festival,Evening Peak,4.5,0.2,90,13.26,1.602,328.43
249,125,256.68,Normal,Morning Peak,3.97,0.3,196,10.82,1.498,250.56
448,123,312.55,Festival,Evening Peak,4.43,0.2,162,10.96,2.642,441.07
129,255,461.1,Normal,Midday,3.9,0.1,123,24.46,1.0,442.55
257,139,454.14,Monsoon,Morning Peak,3.96,0.1,127,22.57,1.4,464.38
172,195,375.42,Normal,Evening Peak,4.47,0.0,113,18.42,1.0,385.4
192,157,200.18,Wedding,Midday,4.6,0.0,130,8.78,1.0,196.7
160,180,296.2,Normal,Evening Peak,3.98,0.1,91,13.33,1.0,266.87
332,109,372.86,Monsoon,Evening Peak,4.08,0.3,176,17.55,2.226,428.77
214,106,231.21,Normal,Evening Peak,3.73,0.1,103,10.47,1.515,298.42
55,89,309.28,Normal,Late Night,4.25,0.2,125,13.59,1.0,272.25
146,214,121.11,Normal,Midday,3.52,0.2,127,4.5,1.0,125.81
166,161,126.23,Normal,Midday,4.18,0.2,165,3.25,1.0,105.44
88,160,147.91,Normal,Night,4.33,0.1,89,5.02,1.0,105.73
276,111,403.08,Monsoon,Evening Peak,3.6,0.0,131,19.14,1.839,525.11
264,153,157.03,Normal,Morning Peak,3.9,0.2,176,5.56,1.316,179.47
97,72,476.98,Monsoon,Night,4.28,0.2,110,23.19,1.046,413.0
185,124,204.4,Monsoon,Morning Peak,4.22,0.1,116,9.85,1.152,222.19
300,111,144.13,Festival,Morning Peak,4.24,0.2,170,5.06,1.989,264.0
239,110,448.75,Monsoon,Morning Peak,4.42,0.1,144,20.81,1.622,486.38
288,101,274.42,Monsoon,Morning Peak,3.63,0.0,165,11.96,2.09,441.52
226,193,225.06,Normal,Morning Peak,4.58,0.2,170,10.32,1.0,192.81
318,95,246.52,Monsoon,Morning Peak,4.17,0.2,199,8.91,2.432,360.52
140,249,175.41,Normal,Midday,4.06,0.2,161,8.93,1.0,151.89
131,166,341.36,Festival,Midday,3.55,0.1,108,16.92,1.0,326.41
286,139,310.47,Monsoon,Morning Peak,4.19,0.1,172,13.98,1.545,368.0
306,211,284.05,Normal,Evening Peak,4.5,0.3,184,12.22,1.126,231.99
170,162,263.55,Normal,Midday,4.36,0.0,152,11.73,1.0,253.33
144,146,99.13,Normal,Morning Peak,4.37,0.3,78,4.41,1.0,98.87
198,118,435.65,Monsoon,Midday,4.16,0.3,167,20.87,1.28,371.09
213,173,476.29,Wedding,Midday,4.28,0.3,154,23.24,1.0,374.97
84,157,426.66,Normal,Midday,3.86,0.1,78,20.25,1.0,375.34
140,132,265.41,Monsoon,Midday,4.3,0.2,115,11.83,1.0,226.65
252,95,505.32,Wedding,Evening Peak,4.1,0.2,121,24.33,1.952,553.24
268,198,359.17,Normal,Evening Peak,3.85,0.1,161,15.85,1.059,325.8
72,169,387.43,Normal,Night,4.6,0.3,79,19.58,1.0,325.05
126,108,389.3,Monsoon,Midday,3.67,0.0,91,18.79,1.0,385.31
189,120,381.46,Monsoon,Midday,4.51,0.1,189,17.99,1.209,382.78
349,149,398.07,Wedding,Morning Peak,4.53,0.3,189,16.41,1.743,393.38
244,162,148.13,Normal,Evening Peak,4.09,0.1,145,6.08,1.164,168.75
226,117,202.67,Normal,Morning Peak,4.71,0.2,168,8.07,1.456,233.0
112,152,447.63,Normal,Midday,4.08,0.2,114,22.28,1.0,374.44
179,201,138.37,Normal,Midday,4.06,0.2,169,5.32,1.0,110.08
228,170,123.75,Normal,Evening Peak,3.82,0.3,129,4.65,1.049,105.5
160,74,191.65,Monsoon,Night,4.3,0.1,176,7.82,1.608,262.81
120,134,210.77,Normal,Night,3.92,0.3,150,9.7,1.0,163.87
199,95,302.87,Monsoon,Morning Peak,3.98,0.1,115,14.28,1.566,362.19
103,256,316.76,Normal,Midday,4.27,0.0,121,15.53,1.0,308.74
181,147,399.38,Festival,Night,4.29,0.2,155,19.98,1.0,349.13
114,179,115.03,Normal,Midday,4.8,0.0,120,2.76,1.0,108.67
136,265,132.09,Normal,Midday,4.67,0.2,146,6.0,1.0,126.55
183,124,305.47,Normal,Evening Peak,4.52,0.0,103,13.12,1.141,305.47
267,115,188.1,Exam,Evening Peak,4.24,0.3,141,7.02,1.726,234.73
75,91,457.19,Monsoon,Late Night,4.14,0.2,150,21.96,1.0,395.49
302,191,342.04,Normal,Evening Peak,4.29,0.3,158,16.36,1.217,297.0
96,167,303.39,Normal,Midday,4.08,0.3,101,12.77,1.0,213.23
187,167,73.4,Wedding,Midday,4.02,0.1,165,1.01,1.0,57.71
96,108,455.46,Normal,Night,4.27,0.2,135,21.61,1.0,381.93
241,180,289.41,Normal,Evening Peak,3.95,0.0,138,12.06,1.048,254.93
304,133,350.55,Festival,Evening Peak,3.97,0.0,131,13.75,1.703,414.01
76,110,364.49,Wedding,Late Night,4.68,0.2,106,17.76,1.0,311.42
217,147,439.1,Normal,Evening Peak,3.75,0.1,114,23.5,1.142,451.64
96,177,115.15,Normal,Midday,3.88,0.2,114,4.8,1.0,100.09
287,153,102.75,Wedding,Evening Peak,4.81,0.3,136,2.71,1.42,117.93
172,184,128.72,Normal,Evening Peak,4.14,0.1,84,3.93,1.0,116.65
160,202,400.82,Normal,Morning Peak,4.85,0.3,124,18.78,1.0,304.48
145,160,107.75,Festival,Midday,3.83,0.2,105,4.1,1.0,90.8
226,137,329.1,Wedding,Evening Peak,4.33,0.1,111,13.02,1.262,296.64
118,235,336.16,Normal,Midday,4.61,0.2,126,17.96,1.0,297.74
266,156,382.67,Exam,Evening Peak,3.94,0.2,186,18.11,1.302,358.54
193,127,243.41,Monsoon,Midday,4.97,0.1,130,10.75,1.171,244.88
77,87,342.16,Normal,Late Night,4.14,0.1,177,17.77,1.0,327.12
100,280,463.49,Exam,Midday,4.5,0.2,116,23.8,1.0,414.77
192,222,64.01,Normal,Morning Peak,4.03,0.0,103,1.67,1.0,64.56
158,258,329.22,Normal,Midday,4.9,0.1,157,17.11,1.0,313.2
247,182,284.72,Festival,Midday,4.42,0.0,210,13.54,1.061,299.14
116,150,139.77,Normal,Midday,5.0,0.0,125,6.1,1.0,137.71
93,238,189.46,Normal,Midday,4.77,0.0,105,8.39,1.0,179.76
262,146,431.01,Normal,Evening Peak,4.63,0.0,120,21.09,1.363,488.33
132,195,319.13,Normal,Midday,3.92,0.3,152,15.09,1.0,259.08
187,142,87.49,Monsoon,Evening Peak,4.33,0.2,74,1.35,1.032,61.36
274,88,517.35,Festival,Evening Peak,4.17,0.1,129,24.17,2.268,654.84
223,137,362.16,Exam,Evening Peak,4.31,0.2,149,16.99,1.247,333.75
161,240,221.07,Normal,Midday,4.36,0.2,151,11.62,1.0,203.54
266,175,374.93,Normal,Evening Peak,3.94,0.2,164,18.1,1.174,325.61
80,215,120.68,Normal,Midday,4.24,0.2,82,5.91,1.0,128.28
127,131,174.58,Normal,Night,4.26,0.2,166,7.25,1.0,159.82
132,96,151.19,Normal,Night,3.9,0.1,138,4.65,1.069,137.15
138,103,242.5,Monsoon,Midday,4.62,0.2,93,10.53,1.045,218.15
265,99,485.81,Wedding,Morning Peak,4.39,0.2,111,22.71,1.969,542.33
159,185,208.84,Exam,Morning Peak,4.63,0.2,103,10.33,1.0,195.71
123,235,193.11,Normal,Midday,4.49,0.3,118,7.91,1.0,154.27
362,153,397.77,Wedding,Evening Peak,3.61,0.0,127,17.89,1.76,495.53
160,159,418.5,Normal,Evening Peak,3.97,0.3,101,21.87,1.0,342.57
178,242,155.26,Normal,Midday,4.96,0.2,200,6.86,1.0,143.41
203,112,446.31,Wedding,Evening Peak,4.61,0.3,102,20.39,1.373,374.71
151,108,209.15,Festival,Night,3.65,0.1,124,8.32,1.086,185.66
172,135,189.86,Normal,Evening Peak,4.49,0.1,88,6.94,1.002,159.47
202,186,267.34,Normal,Morning Peak,3.97,0.1,138,12.35,1.0,253.88
277,107,103.23,Normal,Evening Peak,3.46,0.0,168,2.6,1.91,230.75
201,158,442.88,Monsoon,Midday,4.96,0.1,164,21.69,1.001,407.16
105,159,427.83,Normal,Night,4.33,0.0,142,21.98,1.0,429.84
76,274,353.9,Exam,Midday,4.39,0.1,85,17.26,1.0,331.48
164,254,187.08,Normal,Midday,3.8,0.3,171,8.27,1.0,135.85
189,203,164.35,Normal,Evening Peak,3.84,0.3,87,5.0,1.0,112.68
135,225,337.79,Normal,Midday,3.66,0.3,113,17.77,1.0,274.96
315,166,153.97,Normal,Evening Peak,4.87,0.3,145,3.47,1.436,169.63
240,162,239.7,Normal,Morning Peak,3.64,0.0,134,10.87,1.147,266.65
378,107,134.82,Monsoon,Evening Peak,4.95,0.1,141,3.13,2.563,339.61
298,165,261.61,Wedding,Morning Peak,3.91,0.2,149,11.23,1.372,266.62
210,115,130.5,Wedding,Midday,3.81,0.3,150,4.23,1.383,136.19
183,123,101.11,Monsoon,Evening Peak,4.28,0.1,98,1.77,1.149,105.23
296,137,278.96,Wedding,Morning Peak,4.03,0.1,166,11.79,1.616,333.1
128,171,332.17,Festival,Midday,4.34,0.1,87,14.62,1.0,292.74
341,142,286.37,Monsoon,Evening Peak,3.95,0.2,153,11.54,1.784,330.06
307,201,158.61,Normal,Evening Peak,4.17,0.3,174,5.23,1.18,146.99
216,121,102.04,Normal,Morning Peak,4.0,0.0,160,2.86,1.355,156.88
273,120,154.53,Normal,Evening Peak,4.64,0.0,141,4.03,1.694,249.37
211,180,379.39,Normal,Morning Peak,4.51,0.2,144,18.45,1.0,338.45
131,183,50.0,Normal,Midday,4.4,0.2,127,1.38,1.0,52.08
109,220,409.9,Exam,Midday,4.72,0.0,108,21.72,1.0,428.75
237,201,430.26,Normal,Morning Peak,4.41,0.0,178,21.16,1.0,409.27
52,88,462.51,Normal,Late Night,4.37,0.3,90,22.13,1.0,357.99
156,213,442.85,Normal,Morning Peak,4.25,0.0,107,22.09,1.0,428.96
275,132,379.01,Normal,Evening Peak,4.01,0.0,158,17.02,1.562,455.74
88,109,410.91,Normal,Night,4.01,0.0,97,21.34,1.0,418.52
58,104,384.41,Normal,Late Night,4.36,0.2,128,18.53,1.0,328.43
177,181,177.92,Normal,Midday,4.71,0.0,150,8.2,1.0,197.48
100,142,388.92,Normal,Night,4.53,0.0,106,19.12,1.0,380.09
74,71,310.38,Monsoon,Late Night,4.53,0.3,104,15.77,1.0,250.84
251,166,104.7,Monsoon,Morning Peak,3.86,0.1,162,1.66,1.168,108.69
150,225,412.08,Normal,Midday,4.51,0.2,146,19.87,1.0,358.57
258,110,474.71,Normal,Morning Peak,4.14,0.2,154,21.9,1.742,476.61
241,153,321.99,Normal,Evening Peak,4.37,0.3,117,13.42,1.211,253.82
241,100,290.88,Monsoon,Evening Peak,4.52,0.0,126,12.69,1.785,416.14
174,176,239.45,Normal,Morning Peak,3.84,0.1,123,11.25,1.0,234.71
298,181,392.34,Normal,Evening Peak,4.36,0.3,149,18.25,1.262,320.03
311,136,204.47,Monsoon,Morning Peak,4.39,0.1,144,6.17,1.704,266.23
113,97,409.12,Normal,Night,4.7,0.0,149,19.57,1.0,381.65
249,183,198.37,Normal,Morning Peak,4.09,0.1,163,8.02,1.063,188.14
178,175,175.41,Normal,Evening Peak,4.28,0.3,111,7.28,1.0,136.27
187,175,416.97,Wedding,Morning Peak,4.37,0.0,94,20.42,1.0,410.52
153,168,105.11,Wedding,Midday,4.09,0.2,112,5.19,1.0,110.2
207,81,438.87,Monsoon,Evening Peak,4.09,0.1,111,21.7,1.881,537.04
133,237,467.53,Normal,Midday,4.07,0.0,143,24.47,1.0,463.18
80,171,172.83,Normal,Midday,4.25,0.0,74,8.68,1.0,189.93
116,139,465.3,Exam,Night,5.0,0.3,147,23.27,1.0,365.17
133,187,288.73,Exam,Morning Peak,4.26,0.0,107,14.59,1.0,283.5
64,152,150.6,Normal,Night,4.5,0.3,94,7.22,1.0,141.52
223,116,272.53,Monsoon,Morning Peak,4.31,0.2,108,11.86,1.449,282.42
195,164,410.04,Normal,Morning Peak,4.18,0.1,134,20.2,1.0,383.53
267,108,384.32,Normal,Morning Peak,4.29,0.2,189,17.0,1.829,421.52
54,87,267.76,Monsoon,Late Night,4.61,0.3,86,12.87,1.0,228.45
133,144,162.63,Normal,Morning Peak,4.28,0.2,72,7.18,1.0,155.36
95,107,382.0,Wedding,Night,4.24,0.1,102,18.42,1.0,355.73
59,106,196.69,Normal,Late Night,4.21,0.2,117,8.52,1.0,169.31
104,161,178.99,Normal,Midday,3.9,0.0,121,8.94,1.0,193.7
271,152,379.89,Wedding,Evening Peak,4.72,0.1,129,18.93,1.355,414.43
311,126,336.57,Wedding,Evening Peak,4.12,0.2,112,14.4,1.829,391.54
135,151,121.24,Normal,Midday,4.89,0.1,157,5.46,1.0,110.05
214,129,373.11,Normal,Morning Peak,4.4,0.2,131,17.49,1.268,363.0
208,142,166.4,Festival,Midday,4.86,0.0,169,7.19,1.134,183.51
257,153,406.34,Normal,Evening Peak,4.22,0.3,150,19.25,1.284,350.05
162,123,281.9,Exam,Evening Peak,4.01,0.2,107,12.49,1.031,243.6
204,228,343.53,Wedding,Midday,4.72,0.1,177,15.28,1.0,305.71
199,156,319.31,Normal,Morning Peak,4.08,0.2,159,15.42,1.003,269.5
84,151,99.1,Normal,Night,4.81,0.3,118,4.52,1.0,88.44
247,218,357.49,Normal,Morning Peak,4.53,0.0,179,16.61,1.0,351.64
418,151,494.23,Wedding,Evening Peak,4.89,0.0,208,21.81,2.039,614.16
129,120,438.79,Normal,Morning Peak,3.91,0.3,77,22.39,1.0,357.61
99,103,368.58,Normal,Night,4.68,0.0,103,17.53,1.0,358.64
119,97,460.56,Normal,Night,4.0,0.2,160,24.26,1.0,426.82
154,114,325.19,Festival,Midday,3.34,0.1,125,15.36,1.053,306.96
240,162,199.12,Normal,Morning Peak,4.66,0.2,153,7.12,1.147,187.27
150,236,338.32,Normal,Midday,4.3,0.3,131,16.84,1.0,278.99
119,178,446.05,Wedding,Midday,4.68,0.2,76,22.82,1.0,383.12
131,113,232.0,Wedding,Midday,4.34,0.2,106,9.61,1.0,178.95
203,113,169.47,Monsoon,Evening Peak,4.31,0.3,83,7.36,1.362,168.41
183,175,492.3,Normal,Morning Peak,4.9,0.1,129,24.2,1.0,455.6
174,253,398.72,Normal,Midday,4.35,0.0,194,19.4,1.0,381.35
388,144,140.22,Festival,Evening Peak,4.11,0.3,125,2.19,1.987,204.56
295,168,298.42,Normal,Evening Peak,4.26,0.0,184,14.47,1.337,359.68
104,159,140.18,Wedding,Midday,4.36,0.0,85,6.63,1.0,169.64
307,100,207.12,Festival,Evening Peak,3.16,0.3,136,7.88,2.241,304.71
298,142,131.95,Normal,Evening Peak,4.5,0.1,156,3.1,1.574,187.19
332,170,177.54,Wedding,Evening Peak,4.84,0.3,166,6.54,1.474,182.54
91,153,278.46,Exam,Midday,4.28,0.3,123,13.13,1.0,215.17
216,136,107.55,Normal,Morning Peak,4.13,0.2,143,2.89,1.219,115.78
136,100,477.54,Normal,Night,4.46,0.2,177,22.35,1.059,402.01
94,106,409.54,Normal,Night,5.0,0.3,121,19.61,1.0,312.36
156,152,254.05,Normal,Evening Peak,4.49,0.2,104,10.15,1.0,204.14
196,112,151.48,Normal,Morning Peak,4.39,0.1,151,4.13,1.33,171.77
287,99,515.98,Festival,Evening Peak,4.14,0.2,121,24.86,2.123,591.11
87,165,308.32,Exam,Night,3.87,0.1,125,14.52,1.0,269.0
102,178,225.94,Normal,Midday,4.31,0.0,108,11.15,1.0,227.07
241,156,172.18,Normal,Morning Peak,4.32,0.0,141,5.77,1.19,174.75
330,97,168.44,Festival,Evening Peak,3.53,0.1,131,5.88,2.47,369.68
130,123,435.08,Normal,Night,4.01,0.0,134,20.11,1.0,418.96
169,155,286.04,Wedding,Morning Peak,4.76,0.1,76,13.48,1.0,270.92
203,156,512.5,Normal,Evening Peak,4.2,0.3,116,24.62,1.021,415.98
291,181,493.13,Normal,Evening Peak,3.32,0.2,174,23.87,1.235,443.12
288,107,197.01,Normal,Evening Peak,4.94,0.0,161,5.96,1.981,336.75
291,116,521.2,Monsoon,Evening Peak,3.94,0.0,110,24.99,1.855,647.57
257,180,510.13,Normal,Evening Peak,4.11,0.3,134,24.68,1.11,395.1
305,86,436.45,Monsoon,Morning Peak,4.72,0.2,171,20.18,2.567,571.34
161,223,236.85,Normal,Midday,4.0,0.2,184,10.38,1.0,208.39
144,195,139.13,Normal,Evening Peak,3.51,0.1,90,6.38,1.0,136.04
262,183,158.55,Normal,Morning Peak,4.39,0.0,152,3.48,1.113,140.4
381,161,120.5,Wedding,Evening Peak,4.62,0.2,184,2.25,1.761,183.18
343,101,455.61,Wedding,Evening Peak,4.11,0.0,145,20.7,2.467,688.32
119,215,450.26,Normal,Midday,4.25,0.0,135,23.69,1.0,465.29
194,111,407.96,Normal,Evening Peak,3.83,0.0,113,19.54,1.328,461.64
84,201,391.34,Normal,Midday,3.9,0.0,79,19.22,1.0,399.77
115,217,237.15,Normal,Midday,4.17,0.1,99,10.96,1.0,226.78
104,224,343.04,Normal,Midday,4.56,0.2,86,16.39,1.0,290.34
154,138,347.46,Wedding,Night,4.34,0.0,145,17.11,1.0,351.41
202,199,177.95,Wedding,Midday,4.71,0.2,137,7.17,1.0,151.07
288,170,386.68,Normal,Evening Peak,4.96,0.3,146,18.73,1.295,340.48
163,163,143.15,Normal,Morning Peak,4.65,0.3,128,4.51,1.0,99.56
230,143,186.65,Wedding,Morning Peak,3.66,0.2,118,8.04,1.234,190.25
279,163,326.01,Monsoon,Morning Peak,4.19,0.1,135,15.15,1.306,325.01
185,140,329.94,Normal,Evening Peak,4.65,0.1,85,13.95,1.035,298.02
83,161,375.78,Normal,Midday,4.25,0.3,92,17.91,1.0,285.86
82,213,290.59,Normal,Midday,3.65,0.0,84,14.99,1.0,304.68
282,152,138.09,Normal,Evening Peak,4.08,0.3,162,2.19,1.406,137.95
165,211,513.5,Normal,Morning Peak,3.39,0.0,106,24.46,1.0,502.3
96,167,393.38,Normal,Midday,4.19,0.3,83,19.32,1.0,313.77
193,214,464.79,Festival,Midday,4.03,0.3,147,22.13,1.0,377.73
142,258,389.63,Normal,Midday,4.16,0.1,152,20.29,1.0,385.59
156,201,132.83,Normal,Evening Peak,4.77,0.2,74,6.1,1.0,122.73
104,245,438.62,Normal,Midday,3.77,0.2,93,23.39,1.0,407.34
108,150,472.51,Monsoon,Midday,4.01,0.3,74,24.62,1.0,378.97
175,123,106.36,Wedding,Night,3.84,0.1,175,2.89,1.104,106.63
84,157,112.53,Normal,Night,4.73,0.0,108,4.8,1.0,117.25
87,100,489.12,Normal,Night,4.75,0.3,117,24.77,1.0,403.56
95,131,179.76,Exam,Night,4.44,0.0,131,8.04,1.0,183.4
160,205,436.12,Normal,Evening Peak,4.42,0.0,87,20.68,1.0,418.84
306,204,107.58,Normal,Evening Peak,3.82,0.1,190,2.78,1.161,128.12
158,158,410.92,Normal,Evening Peak,4.38,0.1,70,18.58,1.0,360.97
304,127,386.95,Normal,Evening Peak,3.85,0.2,155,17.83,1.777,429.64
264,180,480.52,Normal,Evening Peak,4.32,0.1,139,23.5,1.137,464.49
163,184,386.93,Wedding,Morning Peak,4.16,0.3,86,18.49,1.0,296.55
106,109,105.9,Festival,Night,4.06,0.3,95,1.99,1.0,72.56
280,158,262.41,Normal,Evening Peak,4.31,0.0,135,11.81,1.348,304.72
84,142,214.09,Wedding,Night,4.57,0.2,69,9.35,1.0,186.8
145,153,298.56,Normal,Morning Peak,5.0,0.0,105,14.7,1.0,297.06
170,256,248.85,Normal,Midday,4.52,0.0,166,11.28,1.0,248.68
162,209,201.1,Festival,Midday,5.0,0.2,115,7.74,1.0,169.35
179,164,369.49,Festival,Midday,4.38,0.0,108,16.87,1.0,354.89
132,161,173.45,Normal,Morning Peak,5.0,0.2,78,8.47,1.0,159.02
145,170,425.64,Normal,Midday,4.47,0.0,125,21.42,1.0,427.53
228,105,228.53,Festival,Morning Peak,4.4,0.0,103,8.75,1.62,325.65
160,110,299.48,Monsoon,Midday,4.23,0.2,125,13.37,1.125,274.99
244,122,448.39,Festival,Evening Peak,4.42,0.3,93,20.82,1.504,406.46
95,186,406.14,Normal,Night,4.47,0.0,123,20.75,1.0,418.42
175,112,309.84,Normal,Morning Peak,3.73,0.0,101,15.07,1.2,336.59
165,187,223.78,Normal,Evening Peak,4.58,0.3,100,10.12,1.0,186.39
250,140,334.13,Normal,Morning Peak,3.71,0.2,149,14.39,1.357,320.83
204,168,429.27,Wedding,Morning Peak,4.58,0.2,116,21.39,1.0,373.89
198,183,149.06,Normal,Evening Peak,4.54,0.3,109,6.25,1.0,123.13
241,168,118.45,Normal,Evening Peak,4.87,0.2,127,3.94,1.114,104.41
137,119,324.63,Monsoon,Night,3.96,0.1,139,14.97,1.0,309.46
154,133,281.53,Normal,Midday,3.91,0.0,162,14.78,1.0,287.26
69,171,179.77,Normal,Night,4.74,0.2,84,8.04,1.0,150.53
314,97,313.61,Monsoon,Morning Peak,3.87,0.3,150,11.43,2.356,385.14
218,172,107.29,Wedding,Midday,3.83,0.0,181,3.12,1.0,101.32
295,92,142.97,Monsoon,Morning Peak,4.38,0.3,194,4.14,2.334,250.9
198,158,423.87,Normal,Evening Peak,4.28,0.2,95,20.88,1.0,368.56
226,183,312.66,Festival,Midday,4.36,0.3,148,12.15,1.0,215.13
167,83,148.57,Monsoon,Morning Peak,4.52,0.3,104,3.4,1.507,159.81
244,105,498.61,Normal,Evening Peak,4.52,0.0,151,24.08,1.726,596.77
250,223,159.24,Normal,Morning Peak,4.27,0.0,138,6.04,1.0,153.86
306,97,244.86,Wedding,Morning Peak,4.32,0.2,149,8.61,2.299,352.47
232,160,494.9,Normal,Morning Peak,4.27,0.3,180,24.34,1.125,400.27
170,87,156.06,Monsoon,Morning Peak,4.31,0.3,94,5.34,1.467,175.16
313,166,501.58,Normal,Evening Peak,3.75,0.2,150,24.25,1.427,478.68
196,188,396.29,Normal,Evening Peak,4.6,0.3,104,18.33,1.0,317.87
151,163,252.25,Normal,Morning Peak,4.72,0.3,120,11.25,1.0,203.75
154,186,318.07,Monsoon,Midday,4.55,0.3,118,15.28,1.0,251.75
142,110,279.44,Normal,Night,4.52,0.3,149,13.19,1.012,229.66
96,253,377.54,Normal,Midday,3.9,0.1,90,20.31,1.0,382.06
254,110,115.01,Monsoon,Evening Peak,3.73,0.2,95,2.51,1.716,190.76
200,195,423.95,Monsoon,Midday,4.63,0.2,166,20.52,1.0,351.66
102,177,455.1,Exam,Midday,4.31,0.3,134,24.29,1.0,359.13
84,76,233.06,Normal,Late Night,4.37,0.2,176,11.31,1.0,206.44
183,187,152.98,Normal,Evening Peak,4.39,0.1,97,5.59,1.0,132.38
188,216,94.06,Exam,Morning Peak,4.4,0.3,133,3.61,1.0,94.87
200,207,215.89,Festival,Midday,4.56,0.0,121,9.32,1.0,210.61
88,167,87.6,Normal,Midday,4.26,0.1,82,4.14,1.0,92.42
265,168,189.36,Normal,Morning Peak,3.54,0.0,163,6.51,1.213,191.09
83,118,332.15,Monsoon,Night,4.58,0.2,87,16.71,1.0,285.95
114,183,236.98,Normal,Night,4.53,0.2,125,10.98,1.0,201.17
214,142,475.64,Monsoon,Morning Peak,3.78,0.2,116,22.62,1.163,419.42
94,264,285.46,Normal,Midday,3.83,0.3,98,12.13,1.0,229.99
304,138,157.17,Normal,Evening Peak,4.65,0.1,195,4.7,1.646,229.18
352,126,159.84,Festival,Morning Peak,4.75,0.1,149,4.33,2.054,274.74
289,110,377.5,Normal,Evening Peak,3.23,0.3,151,17.63,1.937,414.29
163,142,401.36,Normal,Evening Peak,4.48,0.3,89,16.21,1.0,286.76
171,210,346.9,Normal,Evening Peak,4.21,0.2,100,17.99,1.0,316.98
192,205,216.2,Normal,Evening Peak,4.33,0.1,107,9.13,1.0,195.35
300,100,493.15,Monsoon,Evening Peak,4.35,0.2,117,22.96,2.193,561.16
64,90,86.78,Monsoon,Late Night,4.0,0.1,107,3.73,1.0,77.38
123,132,73.17,Monsoon,Midday,4.56,0.3,117,1.79,1.0,52.55
65,132,378.12,Normal,Night,4.02,0.2,73,18.81,1.0,339.56
153,162,345.73,Normal,Morning Peak,4.6,0.1,82,17.25,1.0,315.55
161,267,277.46,Normal,Midday,4.69,0.3,185,12.85,1.0,231.47
345,151,102.85,Wedding,Morning Peak,3.95,0.0,158,2.05,1.703,198.71
365,144,145.54,Monsoon,Evening Peak,3.96,0.2,188,3.74,1.876,226.01
232,102,182.6,Monsoon,Morning Peak,4.35,0.1,137,5.69,1.691,238.18
